"Year","Month","ProductID","Revenue","Units"
"2008","Feb-08","1319","42197","10"
"2008","Feb-08","1320","42197","10"
"2008","Feb-08","1325","50387","10"
"2008","Feb-08","1326","50387","10"
"2008","Feb-08","1331","5039","1"
"2008","Feb-08","1332","5039","1"
"2008","Feb-08","1335","4913","1"
"2008","Feb-08","1336","4913","1"
"2008","Feb-08","1339","11587","4"
"2008","Feb-08","1340","11587","4"
"2008","Feb-08","1343","18894","5"
"2008","Feb-08","1344","18894","5"
"2008","Feb-08","1349","8565","2"
"2008","Feb-08","1350","8565","2"
"2008","Feb-08","1363","2456","1"
"2008","Feb-08","1364","2456","1"
"2008","Feb-08","1389","4913","1"
"2008","Feb-08","1390","4913","1"
"2008","Feb-08","1391","30600","14"
"2008","Feb-08","1392","30600","14"
"2008","Feb-08","1401","4850","1"
"2008","Feb-08","1402","4850","1"
"2008","Feb-08","1407","33948","7"
"2008","Feb-08","1408","33948","7"
"2008","Feb-08","1433","37537","9"
"2008","Feb-08","1434","37537","9"
"2008","Feb-08","1441","14360","3"
"2008","Feb-08","1442","14360","3"
"2008","Feb-08","1443","1385","1"
"2008","Feb-08","1444","1385","1"
"2008","Feb-08","1453","31051","6"
"2008","Feb-08","1454","31051","6"
"2008","Feb-08","1465","2802","1"
"2008","Feb-08","1466","2802","1"
"2008","Feb-08","1481","9321","2"
"2008","Feb-08","1482","9321","2"
"2008","Feb-08","1483","6418","6"
"2008","Feb-08","1484","6418","6"
"2008","Feb-08","1489","13729","4"
"2008","Feb-08","1490","13729","4"
"2008","Feb-08","1493","30735","7"
"2008","Feb-08","1494","30735","7"
"2008","Feb-08","1495","26263","6"
"2008","Feb-08","1496","26263","6"
"2008","Feb-08","1513","9825","2"
"2008","Feb-08","1514","9825","2"
"2008","Feb-08","1517","33120","14"
"2008","Feb-08","1518","33120","14"
"2008","Feb-08","1519","8123","3"
"2008","Feb-08","1520","8123","3"
"2008","Feb-08","1523","22578","6"
"2008","Feb-08","1524","22578","6"
"2008","Feb-08","1527","17131","4"
"2008","Feb-08","1528","17131","4"
"2008","Feb-08","1529","34199","8"
"2008","Feb-08","1530","34199","8"
"2008","Feb-08","1541","18265","4"
"2008","Feb-08","1542","18265","4"
"2008","Feb-08","1545","9384","2"
"2008","Feb-08","1546","9384","2"
"2008","Feb-08","1549","5039","1"
"2008","Feb-08","1550","5039","1"
"2008","Feb-08","1551","5039","1"
"2008","Feb-08","1552","5039","1"
"2008","Feb-08","1576","8123","3"
"2008","Feb-08","1640","9573","2"
"2008","Feb-08","1680","5417","1"
"2008","Feb-08","1682","61731","7"
"2008","Feb-08","1684","16250","3"
"2008","Feb-08","1685","8189","1"
"2008","Feb-08","1740","10961","2"
"2008","Feb-08","1741","10961","2"
"2008","Feb-08","1744","5354","1"
"2008","Feb-08","1745","5354","1"
"2008","Feb-08","1752","66106","7"
"2008","Feb-08","1766","35277","4"
"2008","Feb-08","1771","21419","2"
"2008","Feb-08","1772","15737","2"
"2008","Feb-08","1781","6929","1"
"2008","Feb-08","1783","7554","1"
"2008","Feb-08","1789","11339","1"
"2008","Feb-08","1790","5349","1"
"2008","Feb-08","1801","28331","3"
"2008","Feb-08","1809","79361","30"
"2008","Feb-08","1810","36029","11"
"2008","Feb-08","1811","5417","2"
"2008","Feb-08","1815","7937","2"
"2008","Feb-08","1818","5039","2"
"2008","Feb-08","1819","35210","11"
"2008","Feb-08","1820","4598","1"
"2008","Feb-08","1822","13039","3"
"2008","Feb-08","1825","3589","3"
"2008","Feb-08","1827","11841","4"
"2008","Feb-08","1829","7811","2"
"2008","Feb-08","1830","105948","29"
"2008","Feb-08","1837","5668","3"
"2008","Feb-08","1839","3149","1"
"2008","Feb-08","1845","6800","6"
"2008","Feb-08","1847","1574","1"
"2008","Feb-08","1848","9323","2"
"2008","Feb-08","1850","6109","3"
"2008","Feb-08","1852","28215","14"
"2008","Feb-08","1853","26456","6"
"2008","Feb-08","1855","5795","2"
"2008","Feb-08","1860","4409","2"
"2008","Feb-08","1878","20159","2"
"2008","Feb-08","1881","91849","8"
"2008","Feb-08","1884","114086","11"
"2008","Feb-08","1889","75972","9"
"2008","Feb-08","1892","31309","3"
"2008","Feb-08","1898","37326","3"
"2008","Feb-08","1899","22647","2"
"2008","Feb-08","1905","88037","8"
"2008","Feb-08","1907","215040","17"
"2008","Feb-08","1908","9071","2"
"2008","Feb-08","1909","19903","8"
"2008","Feb-08","1912","58518","15"
"2008","Feb-08","1915","39686","7"
"2008","Feb-08","1916","81130","23"
"2008","Feb-08","1920","77097","24"
"2008","Feb-08","1924","54865","13"
"2008","Feb-08","1934","20467","13"
"2008","Feb-08","1935","20467","13"
"2008","Feb-08","1936","10204","3"
"2008","Feb-08","1937","10204","3"
"2008","Feb-08","1938","3527","1"
"2008","Feb-08","1939","3527","1"
"2008","Feb-08","1942","15932","11"
"2008","Feb-08","1943","15932","11"
"2008","Feb-08","1948","3842","1"
"2008","Feb-08","1949","3842","1"
"2008","Feb-08","1966","2771","1"
"2008","Feb-08","1967","2771","1"
"2008","Feb-08","1974","2769","4"
"2008","Feb-08","1975","2769","4"
"2008","Feb-08","1980","2015","1"
"2008","Feb-08","1981","2015","1"
"2008","Feb-08","1982","26456","7"
"2008","Feb-08","1983","4409","1"
"2008","Feb-08","1986","4031","2"
"2008","Feb-08","1987","5857","3"
"2008","Feb-08","1989","17133","4"
"2008","Feb-08","1990","3212","1"
"2008","Feb-08","1991","3842","1"
"2008","Feb-08","1994","94177","13"
"2008","Feb-08","1995","125197","25"
"2008","Feb-08","2004","79056","15"
"2008","Feb-08","2016","53510","14"
"2008","Feb-08","2045","790057","141"
"2008","Feb-08","2047","39684","9"
"2008","Feb-08","2049","16315","3"
"2008","Feb-08","2053","61951","15"
"2008","Feb-08","2054","666103","93"
"2008","Feb-08","2055","372108","53"
"2008","Feb-08","2056","88690","22"
"2008","Feb-08","2058","78451","24"
"2008","Feb-08","2064","372671","58"
"2008","Feb-08","2066","62613","14"
"2008","Feb-08","2067","91719","14"
"2008","Feb-08","2073","69542","16"
"2008","Feb-08","2076","98272","12"
"2008","Feb-08","2077","30866","7"
"2008","Feb-08","2084","317243","40"
"2008","Feb-08","2086","52656","19"
"2008","Feb-08","2090","251459","59"
"2008","Feb-08","2091","40843","20"
"2008","Feb-08","2092","40944","10"
"2008","Feb-08","2093","53418","10"
"2008","Feb-08","2097","16630","3"
"2008","Feb-08","2098","77823","21"
"2008","Feb-08","2099","73701","15"
"2008","Feb-08","2112","35151","5"
"2008","Feb-08","2115","7244","1"
"2008","Feb-08","2116","33702","5"
"2008","Feb-08","2123","22111","3"
"2008","Feb-08","2132","48503","11"
"2008","Feb-08","2136","10079","2"
"2008","Feb-08","2138","30992","6"
"2008","Feb-08","2144","35276","7"
"2008","Feb-08","2145","42519","9"
"2008","Feb-08","2150","90710","16"
"2008","Feb-08","2166","15119","2"
"2008","Feb-08","2169","81892","13"
"2008","Feb-08","2171","31622","6"
"2008","Feb-08","2178","30994","3"
"2008","Feb-08","2180","35276","7"
"2008","Feb-08","2184","58569","6"
"2008","Feb-08","2185","9890","1"
"2008","Feb-08","2192","50199","19"
"2008","Feb-08","2199","33444","14"
"2008","Feb-08","2212","41682","38"
"2008","Feb-08","2213","41682","38"
"2008","Feb-08","2214","147399","33"
"2008","Feb-08","2215","147399","33"
"2008","Feb-08","2218","75510","43"
"2008","Feb-08","2219","75510","43"
"2008","Feb-08","2222","8503","3"
"2008","Feb-08","2223","8503","3"
"2008","Feb-08","2224","61592","85"
"2008","Feb-08","2225","61592","85"
"2008","Feb-08","2234","6515","8"
"2008","Feb-08","2235","6515","8"
"2008","Feb-08","2236","84490","39"
"2008","Feb-08","2237","84490","39"
"2008","Feb-08","2238","42224","27"
"2008","Feb-08","2239","42224","27"
"2008","Feb-08","2252","29284","18"
"2008","Feb-08","2253","29284","18"
"2008","Feb-08","2254","13124","19"
"2008","Feb-08","2255","13124","19"
"2008","Feb-08","2262","104312","26"
"2008","Feb-08","2263","104312","26"
"2008","Feb-08","2269","352523","90"
"2008","Feb-08","2275","253980","57"
"2008","Feb-08","2277","41446","12"
"2008","Feb-08","2280","33852","17"
"2008","Feb-08","2284","59148","15"
"2008","Feb-08","2286","95627","11"
"2008","Feb-08","2295","194281","18"
"2008","Feb-08","2331","454884","62"
"2008","Feb-08","2332","631319","107"
"2008","Feb-08","2334","124942","29"
"2008","Feb-08","2336","26080","3"
"2008","Feb-08","2343","98458","17"
"2008","Feb-08","2345","245733","47"
"2008","Feb-08","2348","19655","2"
"2008","Feb-08","2352","26834","6"
"2008","Feb-08","2353","129198","24"
"2008","Feb-08","2354","196785","43"
"2008","Feb-08","2355","128194","18"
"2008","Feb-08","2359","178837","32"
"2008","Feb-08","2361","305531","43"
"2008","Feb-08","2365","235198","37"
"2008","Feb-08","2371","77357","11"
"2008","Feb-08","2376","234342","28"
"2008","Feb-08","2379","72744","33"
"2008","Feb-08","2380","158166","43"
"2008","Feb-08","2381","22678","3"
"2008","Feb-08","2384","174118","22"
"2008","Feb-08","2385","178605","20"
"2008","Feb-08","2387","212037","34"
"2008","Feb-08","2388","253723","65"
"2008","Feb-08","2389","314042","31"
"2008","Feb-08","2391","117991","13"
"2008","Feb-08","2393","35262","28"
"2008","Feb-08","2394","89771","56"
"2008","Feb-08","2396","63474","48"
"2008","Feb-08","2400","1133","1"
"2008","Feb-08","2402","73067","20"
"2008","Feb-08","2404","9826","3"
"2008","Feb-08","2412","33309","28"
"2008","Mar-08","3","31705","3"
"2008","Mar-08","8","9482","2"
"2008","Mar-08","23","27310","3"
"2008","Mar-08","26","84341","9"
"2008","Mar-08","38","16065","3"
"2008","Mar-08","92","47943","4"
"2008","Mar-08","93","27966","2"
"2008","Mar-08","106","11357","1"
"2008","Mar-08","107","19798","3"
"2008","Mar-08","115","53786","5"
"2008","Mar-08","136","5465","1"
"2008","Mar-08","155","6032","1"
"2008","Mar-08","165","24617","3"
"2008","Mar-08","185","49849","5"
"2008","Mar-08","225","9132","1"
"2008","Mar-08","229","56672","9"
"2008","Mar-08","237","25187","4"
"2008","Mar-08","239","29276","6"
"2008","Mar-08","242","5667","1"
"2008","Mar-08","243","7242","1"
"2008","Mar-08","246","17634","2"
"2008","Mar-08","249","5037","1"
"2008","Mar-08","260","7557","1"
"2008","Mar-08","261","28341","3"
"2008","Mar-08","272","22671","3"
"2008","Mar-08","274","7242","1"
"2008","Mar-08","280","50387","4"
"2008","Mar-08","281","15747","1"
"2008","Mar-08","322","167520","19"
"2008","Mar-08","333","70538","7"
"2008","Mar-08","346","12597","1"
"2008","Mar-08","350","6927","1"
"2008","Mar-08","356","10704","2"
"2008","Mar-08","383","36209","5"
"2008","Mar-08","400","246443","24"
"2008","Mar-08","415","140276","18"
"2008","Mar-08","416","8108","1"
"2008","Mar-08","418","77285","7"
"2008","Mar-08","420","616480","42"
"2008","Mar-08","423","238168","19"
"2008","Mar-08","425","303502","25"
"2008","Mar-08","426","307386","27"
"2008","Mar-08","427","109573","9"
"2008","Mar-08","433","570118","50"
"2008","Mar-08","435","20157","1"
"2008","Mar-08","438","1694873","145"
"2008","Mar-08","443","496267","45"
"2008","Mar-08","459","133399","11"
"2008","Mar-08","473","276790","15"
"2008","Mar-08","475","13032","1"
"2008","Mar-08","487","2425478","187"
"2008","Mar-08","489","63353","8"
"2008","Mar-08","491","1071882","95"
"2008","Mar-08","492","11345","1"
"2008","Mar-08","496","856876","76"
"2008","Mar-08","497","17952","1"
"2008","Mar-08","501","39154","3"
"2008","Mar-08","503","42204","2"
"2008","Mar-08","504","374922","17"
"2008","Mar-08","512","43801","15"
"2008","Mar-08","515","19836","3"
"2008","Mar-08","516","57932","9"
"2008","Mar-08","528","36209","5"
"2008","Mar-08","529","5604","1"
"2008","Mar-08","534","26447","4"
"2008","Mar-08","535","6486","1"
"2008","Mar-08","537","81320","9"
"2008","Mar-08","539","94607","6"
"2008","Mar-08","540","173719","11"
"2008","Mar-08","541","16059","1"
"2008","Mar-08","544","158621","14"
"2008","Mar-08","548","324031","53"
"2008","Mar-08","553","92207","8"
"2008","Mar-08","557","10083","1"
"2008","Mar-08","559","299820","39"
"2008","Mar-08","562","55503","5"
"2008","Mar-08","565","76554","7"
"2008","Mar-08","567","209790","20"
"2008","Mar-08","568","52731","5"
"2008","Mar-08","570","60710","9"
"2008","Mar-08","572","22163","4"
"2008","Mar-08","574","80019","7"
"2008","Mar-08","578","130996","14"
"2008","Mar-08","580","341101","34"
"2008","Mar-08","583","59450","9"
"2008","Mar-08","596","290714","30"
"2008","Mar-08","599","564376","53"
"2008","Mar-08","601","47241","3"
"2008","Mar-08","602","220456","14"
"2008","Mar-08","604","401861","65"
"2008","Mar-08","605","109204","22"
"2008","Mar-08","609","581761","54"
"2008","Mar-08","615","153726","18"
"2008","Mar-08","625","16059","1"
"2008","Mar-08","627","55015","5"
"2008","Mar-08","635","10997","1"
"2008","Mar-08","636","681550","62"
"2008","Mar-08","637","66383","6"
"2008","Mar-08","650","260181","43"
"2008","Mar-08","655","118377","10"
"2008","Mar-08","662","81119","8"
"2008","Mar-08","674","586505","68"
"2008","Mar-08","676","349420","33"
"2008","Mar-08","681","170232","18"
"2008","Mar-08","684","10518","1"
"2008","Mar-08","685","62351","6"
"2008","Mar-08","686","47297","5"
"2008","Mar-08","689","100346","24"
"2008","Mar-08","690","147915","33"
"2008","Mar-08","691","44261","9"
"2008","Mar-08","702","44659","12"
"2008","Mar-08","715","3968","2"
"2008","Mar-08","716","3968","2"
"2008","Mar-08","717","12281","6"
"2008","Mar-08","718","12281","6"
"2008","Mar-08","729","7496","2"
"2008","Mar-08","730","7496","2"
"2008","Mar-08","733","215115","48"
"2008","Mar-08","734","215115","48"
"2008","Mar-08","735","154644","34"
"2008","Mar-08","736","154644","34"
"2008","Mar-08","745","21163","8"
"2008","Mar-08","746","21163","8"
"2008","Mar-08","759","88329","45"
"2008","Mar-08","760","88329","45"
"2008","Mar-08","761","103229","45"
"2008","Mar-08","762","103229","45"
"2008","Mar-08","763","95713","24"
"2008","Mar-08","764","95713","24"
"2008","Mar-08","769","27211","8"
"2008","Mar-08","770","27211","8"
"2008","Mar-08","777","34176","23"
"2008","Mar-08","778","34176","23"
"2008","Mar-08","779","109477","27"
"2008","Mar-08","780","109477","27"
"2008","Mar-08","781","41365","32"
"2008","Mar-08","782","41365","32"
"2008","Mar-08","785","1637","2"
"2008","Mar-08","786","1637","2"
"2008","Mar-08","787","8000","2"
"2008","Mar-08","788","8000","2"
"2008","Mar-08","789","62293","23"
"2008","Mar-08","790","62293","23"
"2008","Mar-08","791","55021","65"
"2008","Mar-08","792","55021","65"
"2008","Mar-08","793","42531","41"
"2008","Mar-08","794","42531","41"
"2008","Mar-08","797","36030","9"
"2008","Mar-08","803","15619","8"
"2008","Mar-08","804","3905","2"
"2008","Mar-08","805","2267","1"
"2008","Mar-08","807","10581","4"
"2008","Mar-08","808","104312","26"
"2008","Mar-08","809","21667","8"
"2008","Mar-08","816","147399","34"
"2008","Mar-08","819","552487","37"
"2008","Mar-08","826","957932","73"
"2008","Mar-08","827","7496","1"
"2008","Mar-08","828","19529","2"
"2008","Mar-08","839","9764","1"
"2008","Mar-08","854","89454","10"
"2008","Mar-08","862","26074","12"
"2008","Mar-08","895","7307","1"
"2008","Mar-08","907","398377","55"
"2008","Mar-08","910","5354","1"
"2008","Mar-08","913","9323","2"
"2008","Mar-08","927","411410","69"
"2008","Mar-08","930","67782","10"
"2008","Mar-08","933","6929","1"
"2008","Mar-08","939","259712","59"
"2008","Mar-08","947","16946","2"
"2008","Mar-08","948","8882","1"
"2008","Mar-08","950","51028","3"
"2008","Mar-08","952","17322","5"
"2008","Mar-08","956","80005","8"
"2008","Mar-08","957","49294","5"
"2008","Mar-08","958","8756","1"
"2008","Mar-08","965","206808","34"
"2008","Mar-08","966","260289","43"
"2008","Mar-08","967","8315","1"
"2008","Mar-08","968","25009","3"
"2008","Mar-08","971","77172","5"
"2008","Mar-08","976","93793","23"
"2008","Mar-08","977","353582","58"
"2008","Mar-08","981","108767","54"
"2008","Mar-08","982","17450","1"
"2008","Mar-08","985","27151","3"
"2008","Mar-08","989","65575","12"
"2008","Mar-08","990","44410","8"
"2008","Mar-08","992","58076","16"
"2008","Mar-08","993","269412","62"
"2008","Mar-08","996","17198","2"
"2008","Mar-08","997","18269","2"
"2008","Mar-08","999","73579","8"
"2008","Mar-08","1000","49335","41"
"2008","Mar-08","1001","30016","6"
"2008","Mar-08","1002","6929","2"
"2008","Mar-08","1005","16279","11"
"2008","Mar-08","1006","8186","7"
"2008","Mar-08","1008","13479","4"
"2008","Mar-08","1009","36365","28"
"2008","Mar-08","1017","31715","9"
"2008","Mar-08","1043","8693","2"
"2008","Mar-08","1052","27084","9"
"2008","Mar-08","1053","171107","51"
"2008","Mar-08","1057","3275","2"
"2008","Mar-08","1058","3275","2"
"2008","Mar-08","1061","42321","24"
"2008","Mar-08","1062","42321","24"
"2008","Mar-08","1065","15117","4"
"2008","Mar-08","1066","15117","4"
"2008","Mar-08","1069","26451","14"
"2008","Mar-08","1070","26451","14"
"2008","Mar-08","1085","51221","47"
"2008","Mar-08","1086","51221","47"
"2008","Mar-08","1089","27590","6"
"2008","Mar-08","1090","27590","6"
"2008","Mar-08","1091","8439","4"
"2008","Mar-08","1092","8439","4"
"2008","Mar-08","1093","3714","5"
"2008","Mar-08","1094","3714","5"
"2008","Mar-08","1095","1448","1"
"2008","Mar-08","1096","1448","1"
"2008","Mar-08","1097","171458","45"
"2008","Mar-08","1098","171458","45"
"2008","Mar-08","1105","12471","4"
"2008","Mar-08","1106","12471","4"
"2008","Mar-08","1109","2645","1"
"2008","Mar-08","1110","2645","1"
"2008","Mar-08","1114","1889","1"
"2008","Mar-08","1115","200752","46"
"2008","Mar-08","1116","3212","1"
"2008","Mar-08","1119","7055","2"
"2008","Mar-08","1120","10549","5"
"2008","Mar-08","1124","147787","18"
"2008","Mar-08","1129","161513","30"
"2008","Mar-08","1136","82209","9"
"2008","Mar-08","1137","95627","11"
"2008","Mar-08","1139","8189","1"
"2008","Mar-08","1142","203159","25"
"2008","Mar-08","1155","5449","1"
"2008","Mar-08","1171","119051","30"
"2008","Mar-08","1172","362840","64"
"2008","Mar-08","1175","132541","18"
"2008","Mar-08","1178","250529","35"
"2008","Mar-08","1182","136035","72"
"2008","Mar-08","1186","82771","18"
"2008","Mar-08","1187","5480","1"
"2008","Mar-08","1191","44532","14"
"2008","Mar-08","1212","111117","24"
"2008","Mar-08","1213","61419","10"
"2008","Mar-08","1214","16379","2"
"2008","Mar-08","1217","113264","16"
"2008","Mar-08","1223","129479","28"
"2008","Mar-08","1226","61356","9"
"2008","Mar-08","1228","8344","5"
"2008","Mar-08","1229","15684","5"
"2008","Mar-08","1231","9134","1"
"2008","Mar-08","1232","4661","1"
"2008","Mar-08","1286","17511","2"
"2008","Mar-08","1287","8189","1"
"2008","Mar-08","1308","61731","7"
"2008","Mar-08","1313","18264","5"
"2008","Mar-08","1314","18264","5"
"2008","Mar-08","1319","33380","8"
"2008","Mar-08","1320","33380","8"
"2008","Mar-08","1325","15116","3"
"2008","Mar-08","1326","15116","3"
"2008","Mar-08","1331","5039","1"
"2008","Mar-08","1332","5039","1"
"2008","Mar-08","1339","2897","1"
"2008","Mar-08","1340","2897","1"
"2008","Mar-08","1343","7557","2"
"2008","Mar-08","1344","7557","2"
"2008","Mar-08","1347","11903","3"
"2008","Mar-08","1348","11903","3"
"2008","Mar-08","1349","17635","4"
"2008","Mar-08","1350","17635","4"
"2008","Mar-08","1363","4911","2"
"2008","Mar-08","1364","4911","2"
"2008","Mar-08","1389","34389","7"
"2008","Mar-08","1390","34389","7"
"2008","Mar-08","1391","20212","9"
"2008","Mar-08","1392","20212","9"
"2008","Mar-08","1401","9699","2"
"2008","Mar-08","1402","9699","2"
"2008","Mar-08","1407","14549","3"
"2008","Mar-08","1408","14549","3"
"2008","Mar-08","1433","50511","12"
"2008","Mar-08","1434","50511","12"
"2008","Mar-08","1441","14360","3"
"2008","Mar-08","1442","14360","3"
"2008","Mar-08","1443","1385","1"
"2008","Mar-08","1444","1385","1"
"2008","Mar-08","1465","5604","2"
"2008","Mar-08","1466","5604","2"
"2008","Mar-08","1481","13982","3"
"2008","Mar-08","1482","13982","3"
"2008","Mar-08","1483","2139","2"
"2008","Mar-08","1484","2139","2"
"2008","Mar-08","1489","3464","1"
"2008","Mar-08","1490","3464","1"
"2008","Mar-08","1493","17509","4"
"2008","Mar-08","1494","17509","4"
"2008","Mar-08","1495","61313","14"
"2008","Mar-08","1496","61313","14"
"2008","Mar-08","1503","4409","1"
"2008","Mar-08","1504","4409","1"
"2008","Mar-08","1507","2265","2"
"2008","Mar-08","1508","2265","2"
"2008","Mar-08","1513","14644","3"
"2008","Mar-08","1514","14644","3"
"2008","Mar-08","1517","19079","8"
"2008","Mar-08","1518","19079","8"
"2008","Mar-08","1519","13539","5"
"2008","Mar-08","1520","13539","5"
"2008","Mar-08","1523","7557","2"
"2008","Mar-08","1524","7557","2"
"2008","Mar-08","1527","55739","13"
"2008","Mar-08","1528","55739","13"
"2008","Mar-08","1529","21351","5"
"2008","Mar-08","1530","21351","5"
"2008","Mar-08","1541","27271","6"
"2008","Mar-08","1542","27271","6"
"2008","Mar-08","1545","18706","4"
"2008","Mar-08","1546","18706","4"
"2008","Mar-08","1549","50387","10"
"2008","Mar-08","1550","50387","10"
"2008","Mar-08","1565","7494","2"
"2008","Mar-08","1682","52912","6"
"2008","Mar-08","1684","16250","3"
"2008","Mar-08","1685","8189","1"
"2008","Mar-08","1740","5480","1"
"2008","Mar-08","1741","5480","1"
"2008","Mar-08","1766","17639","2"
"2008","Mar-08","1778","8189","1"
"2008","Mar-08","1783","7554","1"
"2008","Mar-08","1790","5034","1"
"2008","Mar-08","1801","9444","1"
"2008","Mar-08","1805","5664","1"
"2008","Mar-08","1809","60844","23"
"2008","Mar-08","1810","26203","8"
"2008","Mar-08","1811","10833","4"
"2008","Mar-08","1819","15873","5"
"2008","Mar-08","1820","9197","2"
"2008","Mar-08","1822","47810","11"
"2008","Mar-08","1825","2393","2"
"2008","Mar-08","1827","2960","1"
"2008","Mar-08","1829","11716","3"
"2008","Mar-08","1830","40187","11"
"2008","Mar-08","1837","3779","2"
"2008","Mar-08","1845","5667","5"
"2008","Mar-08","1848","4661","1"
"2008","Mar-08","1850","11903","6"
"2008","Mar-08","1852","22169","11"
"2008","Mar-08","1853","26456","6"
"2008","Mar-08","1855","8692","3"
"2008","Mar-08","1860","6613","3"
"2008","Mar-08","1866","12914","1"
"2008","Mar-08","1875","27089","2"
"2008","Mar-08","1878","10678","1"
"2008","Mar-08","1881","34396","3"
"2008","Mar-08","1884","103156","10"
"2008","Mar-08","1886","31870","3"
"2008","Mar-08","1889","84666","10"
"2008","Mar-08","1892","46302","4"
"2008","Mar-08","1905","57862","5"
"2008","Mar-08","1907","174470","14"
"2008","Mar-08","1909","19903","8"
"2008","Mar-08","1912","93729","24"
"2008","Mar-08","1915","39686","7"
"2008","Mar-08","1916","63493","18"
"2008","Mar-08","1920","25699","8"
"2008","Mar-08","1924","42204","10"
"2008","Mar-08","1934","6297","4"
"2008","Mar-08","1935","6297","4"
"2008","Mar-08","1936","3464","1"
"2008","Mar-08","1937","3464","1"
"2008","Mar-08","1942","8690","6"
"2008","Mar-08","1943","8690","6"
"2008","Mar-08","1950","4031","1"
"2008","Mar-08","1951","4031","1"
"2008","Mar-08","1958","2833","3"
"2008","Mar-08","1959","2833","3"
"2008","Mar-08","1966","2771","1"
"2008","Mar-08","1967","2771","1"
"2008","Mar-08","1974","2769","4"
"2008","Mar-08","1975","2769","4"
"2008","Mar-08","1982","64249","17"
"2008","Mar-08","1983","8819","2"
"2008","Mar-08","1986","18138","9"
"2008","Mar-08","1987","11714","6"
"2008","Mar-08","1989","46550","11"
"2008","Mar-08","1990","6425","2"
"2008","Mar-08","1991","3842","1"
"2008","Mar-08","1994","94177","13"
"2008","Mar-08","1995","100252","20"
"2008","Mar-08","2004","63055","12"
"2008","Mar-08","2016","41542","11"
"2008","Mar-08","2045","616638","110"
"2008","Mar-08","2047","26456","6"
"2008","Mar-08","2049","38048","7"
"2008","Mar-08","2053","49101","12"
"2008","Mar-08","2054","394471","55"
"2008","Mar-08","2055","296042","42"
"2008","Mar-08","2056","28220","7"
"2008","Mar-08","2058","72058","22"
"2008","Mar-08","2064","250463","39"
"2008","Mar-08","2066","35779","8"
"2008","Mar-08","2067","98901","15"
"2008","Mar-08","2073","43464","10"
"2008","Mar-08","2076","131030","16"
"2008","Mar-08","2077","22047","5"
"2008","Mar-08","2084","190245","24"
"2008","Mar-08","2085","16001","2"
"2008","Mar-08","2086","33256","12"
"2008","Mar-08","2090","212972","50"
"2008","Mar-08","2091","20469","10"
"2008","Mar-08","2092","61416","15"
"2008","Mar-08","2093","32126","6"
"2008","Mar-08","2097","38804","7"
"2008","Mar-08","2098","70391","19"
"2008","Mar-08","2099","83527","17"
"2008","Mar-08","2115","7244","1"
"2008","Mar-08","2116","13481","2"
"2008","Mar-08","2120","13229","2"
"2008","Mar-08","2123","14741","2"
"2008","Mar-08","2132","30866","7"
"2008","Mar-08","2133","5039","1"
"2008","Mar-08","2136","15118","3"
"2008","Mar-08","2138","36158","7"
"2008","Mar-08","2144","15118","3"
"2008","Mar-08","2145","33071","7"
"2008","Mar-08","2150","22677","4"
"2008","Mar-08","2153","6299","1"
"2008","Mar-08","2169","37796","6"
"2008","Mar-08","2171","15685","3"
"2008","Mar-08","2178","10331","1"
"2008","Mar-08","2180","50394","10"
"2008","Mar-08","2184","28972","3"
"2008","Mar-08","2192","18486","7"
"2008","Mar-08","2199","26296","11"
"2008","Mar-08","2206","2330","2"
"2008","Mar-08","2207","2330","2"
"2008","Mar-08","2212","22006","20"
"2008","Mar-08","2213","22006","20"
"2008","Mar-08","2214","76597","17"
"2008","Mar-08","2215","76597","17"
"2008","Mar-08","2218","54853","31"
"2008","Mar-08","2219","54853","31"
"2008","Mar-08","2222","8503","3"
"2008","Mar-08","2223","8503","3"
"2008","Mar-08","2224","38554","53"
"2008","Mar-08","2225","38554","53"
"2008","Mar-08","2234","4092","5"
"2008","Mar-08","2235","4092","5"
"2008","Mar-08","2236","38986","18"
"2008","Mar-08","2237","38986","18"
"2008","Mar-08","2238","11021","7"
"2008","Mar-08","2239","11021","7"
"2008","Mar-08","2252","6549","4"
"2008","Mar-08","2253","6549","4"
"2008","Mar-08","2254","20771","30"
"2008","Mar-08","2255","20771","30"
"2008","Mar-08","2262","63305","16"
"2008","Mar-08","2263","63305","16"
"2008","Mar-08","2269","284179","72"
"2008","Mar-08","2275","224564","50"
"2008","Mar-08","2277","6803","2"
"2008","Mar-08","2280","14139","7"
"2008","Mar-08","2284","20031","5"
"2008","Mar-08","2286","69358","8"
"2008","Mar-08","2293","9638","1"
"2008","Mar-08","2295","87313","8"
"2008","Mar-08","2331","521280","71"
"2008","Mar-08","2332","596483","101"
"2008","Mar-08","2334","81888","19"
"2008","Mar-08","2336","26080","3"
"2008","Mar-08","2343","57828","10"
"2008","Mar-08","2345","141166","27"
"2008","Mar-08","2348","19655","2"
"2008","Mar-08","2352","17889","4"
"2008","Mar-08","2353","59276","11"
"2008","Mar-08","2354","164659","36"
"2008","Mar-08","2355","114461","16"
"2008","Mar-08","2359","134238","24"
"2008","Mar-08","2361","149178","21"
"2008","Mar-08","2365","120777","19"
"2008","Mar-08","2371","7055","1"
"2008","Mar-08","2373","6614","1"
"2008","Mar-08","2376","100225","12"
"2008","Mar-08","2379","15431","7"
"2008","Mar-08","2380","95996","26"
"2008","Mar-08","2381","7559","1"
