"Year","Month","Date","Revenue"
"2007","Jul-07","2007-07-30 00:00:00","1901069.73"
"2007","Jul-07","2007-07-31 00:00:00","3914356.95"
"2007","Aug-07","2007-08-01 00:00:00","870761.43"
"2007","Aug-07","2007-08-02 00:00:00","688489.83"
"2007","Aug-07","2007-08-03 00:00:00","287752.50"
"2007","Aug-07","2007-08-04 00:00:00","39812.22"
"2007","Aug-07","2007-08-05 00:00:00","931695.66"
"2007","Aug-07","2007-08-06 00:00:00","1224690.39"
"2007","Aug-07","2007-08-07 00:00:00","1103689.44"
"2007","Aug-07","2007-08-08 00:00:00","977290.65"
"2007","Aug-07","2007-08-09 00:00:00","687324.96"
"2007","Aug-07","2007-08-10 00:00:00","306418.77"
"2007","Aug-07","2007-08-11 00:00:00","9969.75"
"2007","Aug-07","2007-08-12 00:00:00","1396986.57"
"2007","Aug-07","2007-08-13 00:00:00","1615992.21"
"2007","Aug-07","2007-08-14 00:00:00","1145842.11"
"2007","Aug-07","2007-08-15 00:00:00","1224771.03"
"2007","Aug-07","2007-08-16 00:00:00","1206431.10"
"2007","Aug-07","2007-08-17 00:00:00","584429.58"
"2007","Aug-07","2007-08-18 00:00:00","102900.42"
"2007","Aug-07","2007-08-19 00:00:00","1355077.08"
"2007","Aug-07","2007-08-20 00:00:00","1846123.02"
"2007","Aug-07","2007-08-21 00:00:00","1382331.51"
"2007","Aug-07","2007-08-22 00:00:00","1905514.38"
"2007","Aug-07","2007-08-23 00:00:00","1804251.96"
"2007","Aug-07","2007-08-24 00:00:00","1010364.39"
"2007","Aug-07","2007-08-25 00:00:00","31426.92"
"2007","Aug-07","2007-08-26 00:00:00","1582179.48"
"2007","Aug-07","2007-08-27 00:00:00","2962257.48"
"2007","Aug-07","2007-08-28 00:00:00","5826900.87"
"2007","Sep-07","2007-09-01 00:00:00","785164.59"
"2007","Sep-07","2007-09-02 00:00:00","827372.70"
"2007","Sep-07","2007-09-03 00:00:00","564445.35"
"2007","Sep-07","2007-09-04 00:00:00","83546.82"
"2007","Sep-07","2007-09-05 00:00:00","1189568.52"
"2007","Sep-07","2007-09-06 00:00:00","1547871.57"
"2007","Sep-07","2007-09-07 00:00:00","1894343.22"
"2007","Sep-07","2007-09-08 00:00:00","1633202.55"
"2007","Sep-07","2007-09-09 00:00:00","1567022.31"
"2007","Sep-07","2007-09-10 00:00:00","902309.94"
"2007","Sep-07","2007-09-11 00:00:00","243056.52"
"2007","Sep-07","2007-09-12 00:00:00","1901929.05"
"2007","Sep-07","2007-09-13 00:00:00","2578824.99"
"2007","Sep-07","2007-09-14 00:00:00","2588225.22"
"2007","Sep-07","2007-09-15 00:00:00","2479278.06"
"2007","Sep-07","2007-09-16 00:00:00","1806413.49"
"2007","Sep-07","2007-09-17 00:00:00","852154.38"
"2007","Sep-07","2007-09-18 00:00:00","422835.84"
"2007","Sep-07","2007-09-19 00:00:00","2527389.27"
"2007","Sep-07","2007-09-20 00:00:00","2696768.55"
"2007","Sep-07","2007-09-21 00:00:00","2879233.56"
"2007","Sep-07","2007-09-22 00:00:00","2484371.61"
"2007","Sep-07","2007-09-23 00:00:00","2564973.81"
"2007","Sep-07","2007-09-24 00:00:00","1134359.10"
"2007","Sep-07","2007-09-25 00:00:00","423270.54"
"2007","Sep-07","2007-09-26 00:00:00","3504262.86"
"2007","Sep-07","2007-09-27 00:00:00","3819559.59"
"2007","Sep-07","2007-09-28 00:00:00","3908838.78"
"2007","Sep-07","2007-09-29 00:00:00","4233718.44"
"2007","Sep-07","2007-09-30 00:00:00","14792681.61"
"2007","Oct-07","2007-10-01 00:00:00","233730.63"
"2007","Oct-07","2007-10-02 00:00:00","973218.33"
"2007","Oct-07","2007-10-03 00:00:00","1683587.43"
"2007","Oct-07","2007-10-04 00:00:00","1405810.98"
"2007","Oct-07","2007-10-05 00:00:00","1562849.19"
"2007","Oct-07","2007-10-06 00:00:00","1893930.57"
"2007","Oct-07","2007-10-07 00:00:00","954539.46"
"2007","Oct-07","2007-10-08 00:00:00","17885.70"
"2007","Oct-07","2007-10-09 00:00:00","2458041.39"
"2007","Oct-07","2007-10-10 00:00:00","2415264.39"
"2007","Oct-07","2007-10-11 00:00:00","2360722.77"
"2007","Oct-07","2007-10-12 00:00:00","2228463.09"
"2007","Oct-07","2007-10-13 00:00:00","2164813.56"
"2007","Oct-07","2007-10-14 00:00:00","1132401.06"
"2007","Oct-07","2007-10-15 00:00:00","120824.55"
"2007","Oct-07","2007-10-16 00:00:00","2929222.80"
"2007","Oct-07","2007-10-17 00:00:00","2769679.08"
"2007","Oct-07","2007-10-18 00:00:00","2710624.14"
"2007","Oct-07","2007-10-19 00:00:00","2045441.79"
"2007","Oct-07","2007-10-20 00:00:00","2017452.15"
"2007","Oct-07","2007-10-21 00:00:00","1022368.41"
"2007","Oct-07","2007-10-22 00:00:00","43472.52"
"2007","Oct-07","2007-10-23 00:00:00","3072126.96"
"2007","Oct-07","2007-10-24 00:00:00","3437620.83"
"2007","Oct-07","2007-10-25 00:00:00","2908164.42"
"2007","Oct-07","2007-10-26 00:00:00","3248703.36"
"2007","Oct-07","2007-10-27 00:00:00","4181115.96"
"2007","Oct-07","2007-10-28 00:00:00","2094141.42"
"2007","Oct-07","2007-10-29 00:00:00","253455.93"
"2007","Oct-07","2007-10-30 00:00:00","11515366.80"
"2007","Nov-07","2007-11-01 00:00:00","2092858.74"
"2007","Nov-07","2007-11-02 00:00:00","1249645.95"
"2007","Nov-07","2007-11-03 00:00:00","1702996.47"
"2007","Nov-07","2007-11-04 00:00:00","1862033.04"
"2007","Nov-07","2007-11-05 00:00:00","846830.88"
"2007","Nov-07","2007-11-06 00:00:00","434339.01"
"2007","Nov-07","2007-11-07 00:00:00","2320542.00"
"2007","Nov-07","2007-11-08 00:00:00","2848664.70"
"2007","Nov-07","2007-11-09 00:00:00","2886660.63"
"2007","Nov-07","2007-11-10 00:00:00","2728466.37"
"2007","Nov-07","2007-11-11 00:00:00","3193348.41"
"2007","Nov-07","2007-11-12 00:00:00","1079951.04"
"2007","Nov-07","2007-11-13 00:00:00","439210.80"
"2007","Nov-07","2007-11-14 00:00:00","2901014.55"
"2007","Nov-07","2007-11-15 00:00:00","3592690.92"
"2007","Nov-07","2007-11-16 00:00:00","2660477.40"
"2007","Nov-07","2007-11-17 00:00:00","2732735.25"
"2007","Nov-07","2007-11-18 00:00:00","2959722.99"
"2007","Nov-07","2007-11-19 00:00:00","1180102.77"
"2007","Nov-07","2007-11-20 00:00:00","201302.64"
"2007","Nov-07","2007-11-21 00:00:00","3604182.12"
"2007","Nov-07","2007-11-22 00:00:00","3545851.05"
"2007","Nov-07","2007-11-23 00:00:00","3564104.04"
"2007","Nov-07","2007-11-24 00:00:00","3153800.79"
"2007","Nov-07","2007-11-25 00:00:00","3564226.26"
"2007","Nov-07","2007-11-26 00:00:00","1430023.14"
"2007","Nov-07","2007-11-27 00:00:00","196651.98"
"2007","Nov-07","2007-11-28 00:00:00","716420.25"
"2007","Nov-07","2007-11-29 00:00:00","5235288.03"
"2007","Nov-07","2007-11-30 00:00:00","16680175.47"
"2007","Dec-07","2007-12-01 00:00:00","1799887.32"
"2007","Dec-07","2007-12-02 00:00:00","966941.01"
"2007","Dec-07","2007-12-03 00:00:00","122018.40"
"2007","Dec-07","2007-12-04 00:00:00","2093951.79"
"2007","Dec-07","2007-12-05 00:00:00","2580052.86"
"2007","Dec-07","2007-12-06 00:00:00","2355623.55"
"2007","Dec-07","2007-12-07 00:00:00","1869720.93"
"2007","Dec-07","2007-12-08 00:00:00","2658233.97"
"2007","Dec-07","2007-12-09 00:00:00","1233351.00"
"2007","Dec-07","2007-12-10 00:00:00","140470.47"
"2007","Dec-07","2007-12-11 00:00:00","2985638.67"
"2007","Dec-07","2007-12-12 00:00:00","3161219.04"
"2007","Dec-07","2007-12-13 00:00:00","2822761.62"
"2007","Dec-07","2007-12-14 00:00:00","2729425.23"
"2007","Dec-07","2007-12-15 00:00:00","2933943.39"
"2007","Dec-07","2007-12-16 00:00:00","1191736.35"
"2007","Dec-07","2007-12-17 00:00:00","193370.94"
"2007","Dec-07","2007-12-18 00:00:00","3026025.45"
"2007","Dec-07","2007-12-19 00:00:00","3585012.48"
"2007","Dec-07","2007-12-20 00:00:00","3156844.32"
"2007","Dec-07","2007-12-21 00:00:00","2629270.35"
"2007","Dec-07","2007-12-22 00:00:00","2836753.92"
"2007","Dec-07","2007-12-23 00:00:00","1106997.57"
"2007","Dec-07","2007-12-24 00:00:00","132030.99"
"2007","Dec-07","2007-12-25 00:00:00","3803475.06"
"2007","Dec-07","2007-12-26 00:00:00","4277377.44"
"2007","Dec-07","2007-12-27 00:00:00","3776950.17"
"2007","Dec-07","2007-12-28 00:00:00","3815672.49"
"2007","Dec-07","2007-12-29 00:00:00","4719066.03"
"2007","Dec-07","2007-12-30 00:00:00","8699389.65"
"2008","Jan-08","2008-01-01 00:00:00","357637.14"
"2008","Jan-08","2008-01-02 00:00:00","1261569.96"
"2008","Jan-08","2008-01-03 00:00:00","1206903.60"
"2008","Jan-08","2008-01-04 00:00:00","78833.16"
"2008","Jan-08","2008-01-05 00:00:00","1806502.32"
"2008","Jan-08","2008-01-06 00:00:00","2124249.12"
"2008","Jan-08","2008-01-07 00:00:00","1138867.38"
"2008","Jan-08","2008-01-08 00:00:00","169545.60"
"2008","Jan-08","2008-01-09 00:00:00","2168456.85"
"2008","Jan-08","2008-01-10 00:00:00","2000518.38"
"2008","Jan-08","2008-01-11 00:00:00","2111096.61"
"2008","Jan-08","2008-01-12 00:00:00","2306457.09"
"2008","Jan-08","2008-01-13 00:00:00","2248856.82"
"2008","Jan-08","2008-01-14 00:00:00","1275234.66"
"2008","Jan-08","2008-01-15 00:00:00","393071.49"
"2008","Jan-08","2008-01-16 00:00:00","2604871.08"
"2008","Jan-08","2008-01-17 00:00:00","3061790.55"
"2008","Jan-08","2008-01-18 00:00:00","2383373.79"
"2008","Jan-08","2008-01-19 00:00:00","2148163.29"
"2008","Jan-08","2008-01-20 00:00:00","2197318.41"
"2008","Jan-08","2008-01-21 00:00:00","1150866.99"
"2008","Jan-08","2008-01-22 00:00:00","92376.27"
"2008","Jan-08","2008-01-23 00:00:00","2545004.70"
"2008","Jan-08","2008-01-24 00:00:00","3048293.43"
"2008","Jan-08","2008-01-25 00:00:00","2983149.54"
"2008","Jan-08","2008-01-26 00:00:00","2509295.67"
"2008","Jan-08","2008-01-27 00:00:00","3100645.17"
"2008","Jan-08","2008-01-28 00:00:00","1765123.92"
"2008","Jan-08","2008-01-29 00:00:00","222119.10"
"2008","Jan-08","2008-01-30 00:00:00","4450097.61"
"2008","Jan-08","2008-01-31 00:00:00","9455460.21"
"2008","Feb-08","2008-02-01 00:00:00","855889.02"
"2008","Feb-08","2008-02-02 00:00:00","941010.84"
"2008","Feb-08","2008-02-03 00:00:00","1096487.91"
"2008","Feb-08","2008-02-04 00:00:00","867367.62"
"2008","Feb-08","2008-02-05 00:00:00","139963.32"
"2008","Feb-08","2008-02-06 00:00:00","1770211.80"
"2008","Feb-08","2008-02-07 00:00:00","1713618.27"
"2008","Feb-08","2008-02-08 00:00:00","1513915.20"
"2008","Feb-08","2008-02-09 00:00:00","1630654.20"
"2008","Feb-08","2008-02-10 00:00:00","1510677.63"
"2008","Feb-08","2008-02-11 00:00:00","901465.11"
"2008","Feb-08","2008-02-12 00:00:00","178513.65"
"2008","Feb-08","2008-02-13 00:00:00","1946883.96"
"2008","Feb-08","2008-02-14 00:00:00","2172990.96"
"2008","Feb-08","2008-02-15 00:00:00","1882927.62"
"2008","Feb-08","2008-02-16 00:00:00","1971741.24"
"2008","Feb-08","2008-02-17 00:00:00","1587008.43"
"2008","Feb-08","2008-02-18 00:00:00","999849.06"
"2008","Feb-08","2008-02-19 00:00:00","99337.77"
"2008","Feb-08","2008-02-20 00:00:00","2118811.59"
"2008","Feb-08","2008-02-21 00:00:00","2262865.50"
"2008","Feb-08","2008-02-22 00:00:00","1992768.75"
"2008","Feb-08","2008-02-23 00:00:00","1764124.11"
"2008","Feb-08","2008-02-24 00:00:00","1769253.57"
"2008","Feb-08","2008-02-25 00:00:00","1036203.21"
"2008","Feb-08","2008-02-26 00:00:00","98522.55"
"2008","Feb-08","2008-02-27 00:00:00","2518564.23"
"2008","Feb-08","2008-02-28 00:00:00","2621618.37"
"2008","Feb-08","2008-02-29 00:00:00","10818785.25"
"2008","Mar-08","2008-03-01 00:00:00","718058.88"
"2008","Mar-08","2008-03-02 00:00:00","104980.68"
"2008","Mar-08","2008-03-03 00:00:00","131750.01"
"2008","Mar-08","2008-03-04 00:00:00","1548713.25"
"2008","Mar-08","2008-03-05 00:00:00","1329234.48"
"2008","Mar-08","2008-03-06 00:00:00","1262692.62"
"2008","Mar-08","2008-03-07 00:00:00","1427619.06"
"2008","Mar-08","2008-03-08 00:00:00","745702.65"
"2008","Mar-08","2008-03-09 00:00:00","152139.96"
"2008","Mar-08","2008-03-10 00:00:00","1384355.07"
"2008","Mar-08","2008-03-11 00:00:00","1454194.98"
"2008","Mar-08","2008-03-12 00:00:00","1633271.22"
"2008","Mar-08","2008-03-13 00:00:00","1538883.36"
"2008","Mar-08","2008-03-14 00:00:00","1581146.91"
"2008","Mar-08","2008-03-15 00:00:00","862573.95"
"2008","Mar-08","2008-03-16 00:00:00","55359.99"
"2008","Mar-08","2008-03-17 00:00:00","1575455.49"
"2008","Mar-08","2008-03-18 00:00:00","2043658.26"
"2008","Mar-08","2008-03-19 00:00:00","1955807.28"
"2008","Mar-08","2008-03-20 00:00:00","1687696.92"
"2008","Mar-08","2008-03-21 00:00:00","1730409.03"
"2008","Mar-08","2008-03-22 00:00:00","729383.13"
"2008","Mar-08","2008-03-23 00:00:00","76190.94"
"2008","Mar-08","2008-03-24 00:00:00","1881881.82"
"2008","Mar-08","2008-03-25 00:00:00","1864344.51"
"2008","Mar-08","2008-03-26 00:00:00","1656832.59"
"2008","Mar-08","2008-03-27 00:00:00","2018361.24"
"2008","Mar-08","2008-03-28 00:00:00","2767596.93"
"2008","Mar-08","2008-03-29 00:00:00","3545971.38"
"2008","Mar-08","2008-03-30 00:00:00","1646441.37"
"2008","Apr-08","2008-04-01 00:00:00","1009571.85"
"2008","Apr-08","2008-04-02 00:00:00","767482.38"
"2008","Apr-08","2008-04-03 00:00:00","1144228.68"
"2008","Apr-08","2008-04-04 00:00:00","1065639.33"
"2008","Apr-08","2008-04-05 00:00:00","1284107.58"
"2008","Apr-08","2008-04-06 00:00:00","623965.23"
"2008","Apr-08","2008-04-07 00:00:00","76698.09"
"2008","Apr-08","2008-04-08 00:00:00","1544746.77"
"2008","Apr-08","2008-04-09 00:00:00","1408761.90"
"2008","Apr-08","2008-04-10 00:00:00","1170926.82"
"2008","Apr-08","2008-04-11 00:00:00","1454982.48"
"2008","Apr-08","2008-04-12 00:00:00","1662637.41"
"2008","Apr-08","2008-04-13 00:00:00","543331.53"
"2008","Apr-08","2008-04-14 00:00:00","101472.84"
"2008","Apr-08","2008-04-15 00:00:00","1471504.23"
"2008","Apr-08","2008-04-16 00:00:00","1644553.26"
"2008","Apr-08","2008-04-17 00:00:00","1501324.65"
"2008","Apr-08","2008-04-18 00:00:00","1377983.88"
"2008","Apr-08","2008-04-19 00:00:00","1384478.55"
"2008","Apr-08","2008-04-20 00:00:00","755461.35"
"2008","Apr-08","2008-04-21 00:00:00","75326.58"
"2008","Apr-08","2008-04-22 00:00:00","1561305.06"
"2008","Apr-08","2008-04-23 00:00:00","1533977.55"
"2008","Apr-08","2008-04-24 00:00:00","1507622.13"
"2008","Apr-08","2008-04-25 00:00:00","1539922.23"
"2008","Apr-08","2008-04-26 00:00:00","1535417.73"
"2008","Apr-08","2008-04-27 00:00:00","922803.21"
"2008","Apr-08","2008-04-28 00:00:00","74097.45"
"2008","Apr-08","2008-04-29 00:00:00","2192635.62"
"2008","Apr-08","2008-04-30 00:00:00","6486767.91"
"2008","May-08","2008-05-01 00:00:00","785254.05"
"2008","May-08","2008-05-02 00:00:00","550406.43"
"2008","May-08","2008-05-03 00:00:00","285000.66"
"2008","May-08","2008-05-04 00:00:00","44415.00"
"2008","May-08","2008-05-05 00:00:00","1179419.85"
"2008","May-08","2008-05-06 00:00:00","1246469.49"
"2008","May-08","2008-05-07 00:00:00","1219882.86"
"2008","May-08","2008-05-08 00:00:00","908611.20"
"2008","May-08","2008-05-09 00:00:00","1159986.87"
"2008","May-08","2008-05-10 00:00:00","557299.89"
"2008","May-08","2008-05-11 00:00:00","132827.31"
"2008","May-08","2008-05-12 00:00:00","1385377.56"
"2008","May-08","2008-05-13 00:00:00","1306200.42"
"2008","May-08","2008-05-14 00:00:00","1266733.44"
"2008","May-08","2008-05-15 00:00:00","1269305.73"
"2008","May-08","2008-05-16 00:00:00","1188731.25"
"2008","May-08","2008-05-17 00:00:00","526710.87"
"2008","May-08","2008-05-18 00:00:00","101171.70"
"2008","May-08","2008-05-19 00:00:00","1391353.11"
"2008","May-08","2008-05-20 00:00:00","1519829.01"
"2008","May-08","2008-05-21 00:00:00","1350196.47"
"2008","May-08","2008-05-23 00:00:00","859174.47"
"2008","May-08","2008-05-24 00:00:00","665293.23"
"2008","May-08","2008-05-25 00:00:00","79096.50"
"2008","May-08","2008-05-26 00:00:00","1514451.96"
"2008","May-08","2008-05-27 00:00:00","1681647.66"
"2008","May-08","2008-05-28 00:00:00","1490218.38"
"2008","May-08","2008-05-29 00:00:00","1767417.75"
"2008","May-08","2008-05-30 00:00:00","3506274.45"
"2008","Jun-08","2008-06-01 00:00:00","536721.57"
"2008","Jun-08","2008-06-02 00:00:00","32936.40"
"2008","Jun-08","2008-06-03 00:00:00","594204.66"
"2008","Jun-08","2008-06-04 00:00:00","748762.56"
"2008","Jun-08","2008-06-05 00:00:00","772949.52"
"2008","Jun-08","2008-06-06 00:00:00","905441.04"
"2008","Jun-08","2008-06-07 00:00:00","795161.43"
"2008","Jun-08","2008-06-08 00:00:00","505064.70"
"2008","Jun-08","2008-06-09 00:00:00","25254.81"
"2008","Jun-08","2008-06-10 00:00:00","1072609.02"
"2008","Jun-08","2008-06-11 00:00:00","1004661.00"
"2008","Jun-08","2008-06-12 00:00:00","1220885.82"
"2008","Jun-08","2008-06-13 00:00:00","1063629.63"
"2008","Jun-08","2008-06-14 00:00:00","1349933.13"
"2008","Jun-08","2008-06-15 00:00:00","462060.27"
"2008","Jun-08","2008-06-16 00:00:00","46814.04"
"2008","Jun-08","2008-06-17 00:00:00","1207824.03"
"2008","Jun-08","2008-06-18 00:00:00","1463175.00"
"2008","Jun-08","2008-06-19 00:00:00","1170562.05"
"2008","Jun-08","2008-06-20 00:00:00","1271699.73"
"2008","Jun-08","2008-06-21 00:00:00","1413738.90"
"2008","Jun-08","2008-06-22 00:00:00","608929.65"
"2008","Jun-08","2008-06-23 00:00:00","91371.42"
"2008","Jun-08","2008-06-24 00:00:00","816313.05"
"2008","Jun-08","2008-06-26 00:00:00","1912537.62"
"2008","Jun-08","2008-06-27 00:00:00","2123535.96"
"2008","Jun-08","2008-06-28 00:00:00","2479886.01"
"2008","Jun-08","2008-06-29 00:00:00","1595355.93"
"2008","Jun-08","2008-06-30 00:00:00","3746899.80"
"2008","Jul-08","2008-07-01 00:00:00","53791.29"
"2008","Jul-08","2008-07-02 00:00:00","705013.47"
"2008","Jul-08","2008-07-03 00:00:00","510858.81"
"2008","Jul-08","2008-07-04 00:00:00","442290.87"
"2008","Jul-08","2008-07-05 00:00:00","301604.31"
"2008","Jul-08","2008-07-06 00:00:00","94471.02"
"2008","Jul-08","2008-07-07 00:00:00","697158.00"
"2008","Jul-08","2008-07-08 00:00:00","761314.05"
"2008","Jul-08","2008-07-09 00:00:00","792978.48"
"2008","Jul-08","2008-07-10 00:00:00","722293.74"
"2008","Jul-08","2008-07-11 00:00:00","1039855.32"
"2008","Jul-08","2008-07-12 00:00:00","404771.85"
"2008","Jul-08","2008-07-13 00:00:00","59925.60"
"2008","Jul-08","2008-07-14 00:00:00","1112282.64"
"2008","Jul-08","2008-07-15 00:00:00","1048962.60"
"2008","Jul-08","2008-07-16 00:00:00","1115367.12"
"2008","Jul-08","2008-07-17 00:00:00","994395.78"
"2008","Jul-08","2008-07-18 00:00:00","787823.82"
"2008","Jul-08","2008-07-19 00:00:00","405725.67"
"2008","Jul-08","2008-07-20 00:00:00","46871.37"
"2008","Jul-08","2008-07-21 00:00:00","1173578.49"
"2008","Jul-08","2008-07-22 00:00:00","1079394.75"
"2008","Jul-08","2008-07-23 00:00:00","934346.07"
"2008","Jul-08","2008-07-24 00:00:00","1009142.82"
"2008","Jul-08","2008-07-25 00:00:00","928593.54"
"2008","Jul-08","2008-07-26 00:00:00","539555.31"
"2008","Jul-08","2008-07-27 00:00:00","133137.90"
"2008","Jul-08","2008-07-28 00:00:00","1498386.96"
"2008","Jul-08","2008-07-29 00:00:00","1507205.70"
"2008","Jul-08","2008-07-30 00:00:00","1842135.12"
"2008","Jul-08","2008-07-31 00:00:00","3145346.82"
"2008","Aug-08","2008-08-01 00:00:00","700665.21"
"2008","Aug-08","2008-08-02 00:00:00","295148.70"
"2008","Aug-08","2008-08-03 00:00:00","15491.70"
"2008","Aug-08","2008-08-04 00:00:00","1057313.88"
"2008","Aug-08","2008-08-05 00:00:00","1191798.09"
"2008","Aug-08","2008-08-06 00:00:00","1000783.35"
"2008","Aug-08","2008-08-07 00:00:00","825066.90"
"2008","Aug-08","2008-08-08 00:00:00","813863.61"
"2008","Aug-08","2008-08-09 00:00:00","488628.63"
"2008","Aug-08","2008-08-10 00:00:00","59931.90"
"2008","Aug-08","2008-08-11 00:00:00","1256604.93"
"2008","Aug-08","2008-08-12 00:00:00","1469738.97"
"2008","Aug-08","2008-08-13 00:00:00","1125971.28"
"2008","Aug-08","2008-08-14 00:00:00","1544107.95"
"2008","Aug-08","2008-08-15 00:00:00","1250403.84"
"2008","Aug-08","2008-08-16 00:00:00","565295.22"
"2008","Aug-08","2008-08-17 00:00:00","136911.60"
"2008","Aug-08","2008-08-18 00:00:00","1405151.37"
"2008","Aug-08","2008-08-19 00:00:00","1808657.55"
"2008","Aug-08","2008-08-20 00:00:00","1332815.40"
"2008","Aug-08","2008-08-21 00:00:00","1214544.24"
"2008","Aug-08","2008-08-22 00:00:00","1361737.44"
"2008","Aug-08","2008-08-23 00:00:00","775441.17"
"2008","Aug-08","2008-08-24 00:00:00","103383.00"
"2008","Aug-08","2008-08-25 00:00:00","1455588.54"
"2008","Aug-08","2008-08-26 00:00:00","1994232.24"
"2008","Aug-08","2008-08-27 00:00:00","1876916.16"
"2008","Aug-08","2008-08-28 00:00:00","2329452.09"
"2008","Aug-08","2008-08-29 00:00:00","4651831.17"
"2008","Sep-08","2008-09-01 00:00:00","666264.06"
"2008","Sep-08","2008-09-02 00:00:00","62189.19"
"2008","Sep-08","2008-09-03 00:00:00","1173415.32"
"2008","Sep-08","2008-09-04 00:00:00","1187061.75"
"2008","Sep-08","2008-09-05 00:00:00","1242526.32"
"2008","Sep-08","2008-09-06 00:00:00","1219126.86"
"2008","Sep-08","2008-09-07 00:00:00","1316431.62"
"2008","Sep-08","2008-09-08 00:00:00","856673.37"
"2008","Sep-08","2008-09-09 00:00:00","142102.80"
"2008","Sep-08","2008-09-10 00:00:00","1721868.12"
"2008","Sep-08","2008-09-11 00:00:00","1786009.68"
"2008","Sep-08","2008-09-12 00:00:00","2174613.21"
"2008","Sep-08","2008-09-13 00:00:00","1959035.40"
"2008","Sep-08","2008-09-14 00:00:00","2342277.63"
"2008","Sep-08","2008-09-15 00:00:00","950811.12"
"2008","Sep-08","2008-09-16 00:00:00","129329.55"
"2008","Sep-08","2008-09-17 00:00:00","2669395.05"
"2008","Sep-08","2008-09-18 00:00:00","2013017.58"
"2008","Sep-08","2008-09-19 00:00:00","2341524.15"
"2008","Sep-08","2008-09-20 00:00:00","2019121.65"
"2008","Sep-08","2008-09-21 00:00:00","2052204.21"
"2008","Sep-08","2008-09-22 00:00:00","1159982.46"
"2008","Sep-08","2008-09-23 00:00:00","87622.92"
"2008","Sep-08","2008-09-24 00:00:00","2664515.07"
"2008","Sep-08","2008-09-25 00:00:00","2944721.43"
"2008","Sep-08","2008-09-26 00:00:00","2578969.26"
"2008","Sep-08","2008-09-27 00:00:00","2471201.46"
"2008","Sep-08","2008-09-28 00:00:00","3389538.60"
"2008","Sep-08","2008-09-29 00:00:00","1889189.82"
"2008","Sep-08","2008-09-30 00:00:00","8998090.92"
"2008","Oct-08","2008-10-01 00:00:00","1343610.45"
"2008","Oct-08","2008-10-02 00:00:00","1008158.13"
"2008","Oct-08","2008-10-03 00:00:00","1376905.95"
"2008","Oct-08","2008-10-04 00:00:00","1572367.86"
"2008","Oct-08","2008-10-05 00:00:00","688927.05"
"2008","Oct-08","2008-10-06 00:00:00","163798.11"
"2008","Oct-08","2008-10-07 00:00:00","2219340.69"
"2008","Oct-08","2008-10-08 00:00:00","2261798.28"
"2008","Oct-08","2008-10-09 00:00:00","1846727.82"
"2008","Oct-08","2008-10-10 00:00:00","2264928.12"
"2008","Oct-08","2008-10-11 00:00:00","2232999.09"
"2008","Oct-08","2008-10-12 00:00:00","1066208.85"
"2008","Oct-08","2008-10-13 00:00:00","283799.25"
"2008","Oct-08","2008-10-14 00:00:00","2635060.68"
"2008","Oct-08","2008-10-15 00:00:00","3113784.45"
"2008","Oct-08","2008-10-16 00:00:00","3073376.25"
"2008","Oct-08","2008-10-17 00:00:00","2437083.81"
"2008","Oct-08","2008-10-18 00:00:00","2622012.12"
"2008","Oct-08","2008-10-19 00:00:00","1148758.38"
"2008","Oct-08","2008-10-20 00:00:00","120616.02"
"2008","Oct-08","2008-10-21 00:00:00","3437237.16"
"2008","Oct-08","2008-10-22 00:00:00","2977893.45"
"2008","Oct-08","2008-10-23 00:00:00","2700437.67"
"2008","Oct-08","2008-10-24 00:00:00","3240024.48"
"2008","Oct-08","2008-10-25 00:00:00","3074163.75"
"2008","Oct-08","2008-10-26 00:00:00","1206787.05"
"2008","Oct-08","2008-10-27 00:00:00","567983.43"
"2008","Oct-08","2008-10-28 00:00:00","4113945.36"
"2008","Oct-08","2008-10-29 00:00:00","5151927.06"
"2008","Oct-08","2008-10-30 00:00:00","9004411.08"
"2008","Nov-08","2008-11-01 00:00:00","1587214.44"
"2008","Nov-08","2008-11-02 00:00:00","1519161.84"
"2008","Nov-08","2008-11-03 00:00:00","867524.49"
"2008","Nov-08","2008-11-04 00:00:00","139613.67"
"2008","Nov-08","2008-11-05 00:00:00","2314185.93"
"2008","Nov-08","2008-11-06 00:00:00","2416502.34"
"2008","Nov-08","2008-11-07 00:00:00","2417168.25"
"2008","Nov-08","2008-11-08 00:00:00","2075178.42"
"2008","Nov-08","2008-11-09 00:00:00","2445886.80"
"2008","Nov-08","2008-11-10 00:00:00","998781.84"
"2008","Nov-08","2008-11-11 00:00:00","206040.87"
"2008","Nov-08","2008-11-12 00:00:00","3544506.00"
"2008","Nov-08","2008-11-13 00:00:00","2828721.42"
"2008","Nov-08","2008-11-14 00:00:00","3201513.84"
"2008","Nov-08","2008-11-15 00:00:00","2874861.36"
"2008","Nov-08","2008-11-16 00:00:00","3022293.96"
"2008","Nov-08","2008-11-17 00:00:00","1177379.28"
"2008","Nov-08","2008-11-18 00:00:00","151051.32"
"2008","Nov-08","2008-11-19 00:00:00","2959381.53"
"2008","Nov-08","2008-11-20 00:00:00","3433493.70"
"2008","Nov-08","2008-11-21 00:00:00","3025566.18"
"2008","Nov-08","2008-11-22 00:00:00","3031069.23"
"2008","Nov-08","2008-11-23 00:00:00","2783540.34"
"2008","Nov-08","2008-11-24 00:00:00","1180461.24"
